Name,Text
UfoPonzi,"['UfoPonzi', 'onlyowner', 'participants', 'payoutIdx', 'collectedFees', 'balance', 'owner', 'idx', 'transactionAmount', 'Participant', 'Participant has etherAddress', 'Participant has amount', 'UfoPonzi', '', 'enter', 'collectFees', 'setOwner', 'If msg sender corresponds to owner', 'owner is equal to msg sender', 'balance increments of msg value', 'If msg value is less then 1 ether', 'participants length increments of 1', 'participants idx etherAddress is equal to msg sender', 'participants idx amount is equal to msg value', 'If idx is different from 0', 'collectedFees increments of msg value divided by 10', 'balance increments of msg value', 'collectedFees increments of msg value', 'If balance is greater then participants payoutIdx amount divided by 10 plus participants payoutIdx amount', 'balance decreases of participants payoutIdx amount divided by 10 plus participants payoutIdx amount', 'payoutIdx increments of 1', 'If collectedFees corresponds to 0', 'collectedFees is equal to 0', 'owner is equal to _owner']"
TheRun,"['theRun', 'onlyowner', 'Balance', 'Payout_id', 'Last_Payout', 'WinningPot', 'Min_multiplier', 'fees', 'feeFrac', 'PotFrac', 'admin', 'players', 'deposit', 'total_multiplier', 'roll', 'salt', 'x', 'y', 'seed', 'h', 'Player', 'Player has addr', 'Player has payout', 'Player has paid', 'theRun', '', 'init', 'Participate', 'random', 'ChangeOwnership', 'WatchBalance', 'WatchBalanceInEther', 'CollectAllFees', 'GetAndReduceFeesByFraction', 'NextPayout', 'WatchFees', 'WatchWinningPot', 'WatchLastPayout', 'Total_of_Players', 'PlayerInfo', 'PayoutQueueSize', 'admin is equal to msg sender', 'If msg sender corresponds to admin', 'If msg value is less then 500 finney', 'If msg value is greater then 20 ether', 'deposit is equal to 20 ether', 'If Balance is less then 1 ether Invalid symbol ', 'total_multiplier increments of 100', 'If  corresponds to 0 Invalid symbol ', 'total_multiplier increments of 100', 'WinningPot increments of  divided by 1000', 'fees increments of  divided by 1000', 'Balance increments of  divided by 1000', 'If  Invalid symbol ', 'If roll Invalid symbol 10 corresponds to 0', 'WinningPot is equal to 0', 'While Balance is greater then players Payout_id payout', 'Last_Payout is equal to players Payout_id payout', 'Balance decreases of players Payout_id payout', 'players Payout_id paid is equal to True', 'Payout_id increments of 1', 'admin is equal to _owner', 'TotalBalance is equal to Balance divided by 1 wei', 'TotalBalanceInEther is equal to Balance divided by 1 ether', 'If fees corresponds to 0', 'feeFrac decreases of 1', 'fees is equal to 0', 'If fees corresponds to 0', 'feeFrac decreases of 1', 'fees decreases of fees divided by 1000 multiplied by p', 'NextPayout is equal to players Payout_id payout divided by 1 wei', 'CollectedFees is equal to fees divided by 1 wei', 'WinningPot is equal to WinningPot divided by 1 wei', 'payout is equal to Last_Payout', 'NumberOfPlayers is equal to players length', 'If id is less or equal to players length', 'Address is equal to players id addr', 'Payout is equal to players id payout divided by 1 wei', 'UserPaid is equal to players id paid', 'QueueSize is equal to players length minus Payout_id']"
Dividend,"['Dividend', 'execute', 'contributors', 'unprocessedProfits', 'totalContributors', 'totalContributions', 'totalProfit', 'totalSUM', 'deployer', 'profitAddr', 'profit', 'profitAmount', 'contriTotal', 'proi', 'contri', 'recontri', 'recoi', 'cProfit', 'Contributor', 'Contributor has addr', 'Contributor has contribution', 'Contributor has profit', 'Dividend', '', 'Enter', 'PayOut', 'TestContract', 'SetProfitAddr', 'If msg sender corresponds to deployer', 'deployer is equal to msg sender', 'profitAddr is equal to deployer', 'If msg sender corresponds to profitAddr', 'unprocessedProfits is equal to msg value', 'If unprocessedProfits is different from 0', 'totalProfit increments of profitAmount', 'If contributors length is different from 0 Invalid symbol ', None, 'proi is less then contributors length', 'contriTotal is equal to contributors proi contribution plus contributors proi profit', 'profit is equal to profitAmount multiplied by contriTotal divided by totalSUM', 'contributors proi profit increments of profit', 'totalSUM increments of profitAmount', 'totalContributions increments of contri', 'totalSUM increments of contri', None, 'recoi is less then contributors length', 'If msg sender corresponds to contributors recoi addr', 'contributors recoi contribution increments of contri', 'recontri is equal to True', 'If recontri corresponds to False', 'totalContributors is equal to contributors length plus 1', 'contributors length increments of 1', 'contributors length minus 1 addr is equal to msg sender', 'contributors length minus 1 contribution is equal to contri', 'contributors length minus 1 profit is equal to 0', 'If msg sender corresponds to contributors ContibutorNumber addr', 'If cProfit is different from 0', 'contributors ContibutorNumber profit is equal to 0', 'totalProfit decreases of cProfit', 'totalSUM decreases of cProfit', 'profitAddr is equal to _newAddr']"
TimeGame2,"['timegame', 'onlyowner', 'persons', 'payoutIdx', 'collectedFees', 'balance', 'TWELEVE_HOURS', 'regeneration', 'owner', 'amount', 'idx', 'transactionAmount', 'Person', 'Person has etherAddress', 'Person has amount', 'timegame', '', 'enter', 'setOwner', 'If msg sender corresponds to owner', 'owner is equal to msg sender', 'regeneration is equal to block timestamp', 'If regeneration plus TWELEVE_HOURS is less then block timestamp', 'If msg value is less then 1 ether', 'If msg value is greater then 50 ether', 'amount is equal to 50 ether', 'amount is equal to msg value', 'persons length increments of 1', 'persons idx etherAddress is equal to msg sender', 'persons idx amount is equal to amount', 'regeneration is equal to block timestamp', 'If idx is different from 0', 'collectedFees increments of amount divided by 10', 'collectedFees is equal to 0', 'balance increments of amount minus amount divided by 10', 'balance increments of amount', 'While balance is greater then persons payoutIdx amount divided by 100 multiplied by 200', 'balance decreases of transactionAmount', 'payoutIdx increments of 1', 'owner is equal to _owner']"
BetterBankWithInterest,"['Better_Bank_With_Interest', 'balances', 'term_deposit_end_block', 'thebank', 'minimum_deposit_amount', 'deposit_fee', 'contract_alive_until_this_block', 'count_customer_deposits', 'interest', 'Better_Bank_With_Interest', 'deposit', 'withdraw', 'set_minimum_payment', 'set_deposit_fee', 'get_available_interest_amount', 'get_term_deposit_end_date', 'get_balance', 'extend_life_of_contract', 'close_bank', '', 'thebank is equal to msg sender', 'minimum_deposit_amount is equal to 250 ether', 'deposit_fee is equal to 5 ether', 'contract_alive_until_this_block is equal to 3000000', 'count_customer_deposits is equal to 0', ' is equal to 0', 'If msg value is less then minimum_deposit_amount', 'If  corresponds to 0', 'deposit_fee is equal to 0 ether', 'If msg sender corresponds to thebank', ' increments of msg value', 'count_customer_deposits increments of 1', ' increments of msg value minus deposit_fee', ' increments of deposit_fee', ' is equal to block number plus 30850', 'If withdraw_amount is less then 10 ether', 'If withdraw_amount is greater then ', 'If block number is less then ', 'If msg sender corresponds to thebank', 'interest is equal to 0 ether', 'If interest is greater then ', 'interest is equal to ', ' decreases of interest', ' decreases of withdraw_amount', 'If not msg sender send', 'If not msg sender send', 'If msg sender corresponds to thebank', 'minimum_deposit_amount is equal to new_limit', 'If msg sender corresponds to thebank', 'deposit_fee is equal to new_fee', 'If msg sender is different from thebank Invalid symbol ', 'contract_alive_until_this_block is equal to newblock', ' is equal to contract_alive_until_this_block', 'If contract_alive_until_this_block is less then block number Invalid symbol ', ' increments of msg value']"
ShinySquirrels2,"['ShinySquirrels', 'minDeposit', 'maxDeposit', 'baseFee', 'baseMultiplier', 'maxMultiplier', 'currentPosition', 'balance', 'feeBalance', 'totalDeposits', 'totalPaid', 'totalSquirrels', 'totalShinyThings', 'totalSprockets', 'totalStars', 'totalHearts', 'totalSkips', 'owner', 'players', 'theLine', 'playerStats', 'player', 'deposit', 'multiplier', 'fee', 'skip', 'squirrels', 'shinyThings', 'sprockets', 'stars', 'hearts', 'playerIndex', 'lineIndex', 'nextPayout', 'payout', 'i', 'PlayerEntry', 'PlayerStat', 'PlayerEntry has addr', 'PlayerEntry has deposit', 'PlayerEntry has paid', 'PlayerEntry has multiplier', 'PlayerEntry has fee', 'PlayerEntry has skip', 'PlayerEntry has squirrels', 'PlayerEntry has shinyThings', 'PlayerEntry has sprockets', 'PlayerEntry has stars', 'PlayerEntry has hearts', 'PlayerStat has addr', 'PlayerStat has entries', 'PlayerStat has deposits', 'PlayerStat has paid', 'PlayerStat has skips', 'PlayerStat has squirrels', 'PlayerStat has shinyThings', 'PlayerStat has sprockets', 'PlayerStat has stars', 'PlayerStat has hearts', 'ShinySquirrels', 'totals', 'settings', 'playerByAddress', 'waitingForPayout', 'entryPayout', 'entryPayoutDue', 'lineOfPlayers', '', 'play', 'skipInLine', 'DynamicPyramid', 'collectFees', 'updateSettings', 'owner is equal to msg sender', 'playerCount is equal to players length', 'currentPlaceInLine is equal to currentPosition', 'playersWaiting is equal to waitingForPayout', 'totalDepositsInFinneys is equal to totalDeposits divided by 1 finney', 'totalPaidOutInFinneys is equal to totalPaid divided by 1 finney', 'squirrelFriends is equal to totalSquirrels', 'shinyThingsFound is equal to totalShinyThings', 'sprocketsCollected is equal to totalSprockets', 'starsWon is equal to totalStars', 'heartsEarned is equal to totalHearts', 'balanceInFinneys is equal to balance divided by 1 finney', 'feeBalanceInFinneys is equal to feeBalance divided by 1 finney', 'minimumDepositInFinneys is equal to minDeposit divided by 1 finney', 'maximumDepositInFinneys is equal to maxDeposit divided by 1 finney', 'entries is equal to playerStats addr entries', 'depositedInFinney is equal to playerStats addr deposits divided by 1 finney', 'paidOutInFinney is equal to playerStats addr paid divided by 1 finney', 'skippedAhead is equal to playerStats addr skips', 'squirrels is equal to playerStats addr squirrels', 'shinyThings is equal to playerStats addr shinyThings', 'sprockets is equal to playerStats addr sprockets', 'stars is equal to playerStats addr stars', 'hearts is equal to playerStats addr hearts', 'waiting is equal to players length minus currentPosition', 'payout is equal to players theLine index deposit multiplied by players theLine index multiplier divided by 100', 'payoutDue is equal to entryPayout minus players theLine index paid', 'addr is equal to player addr', 'orderJoined is equal to ', 'depositInFinney is equal to player deposit divided by 1 finney', 'payoutInFinney is equal to depositInFinney multiplied by player multiplier divided by 100', 'multiplierPercent is equal to player multiplier', 'paid is equal to player paid divided by 1 finney', 'skippedAhead is equal to player skip', 'squirrels is equal to player squirrels', 'shinyThings is equal to player shinyThings', 'sprockets is equal to player sprockets', 'stars is equal to player stars', 'hearts is equal to player hearts', 'If deposit is less then minDeposit Invalid symbol ', 'If players length Invalid symbol 5 corresponds to 0', 'multiplier increments of 2', 'fee increments of 1', 'stars increments of 1', 'If deposit is less then 1 ether', 'multiplier decreases of ', 'fee decreases of ', 'shinyThings increments of 1', 'If deposit is greater or equal to 1 Invalid symbol ', 'skip increments of 4', 'fee increments of 3', 'If deposit is greater or equal to 2 ether Invalid symbol ', 'multiplier increments of 3', 'fee increments of 2', 'hearts increments of 1', 'If deposit is greater or equal to 3 ether', 'stars increments of 1', 'If players length Invalid symbol 5 corresponds to 1', 'multiplier increments of 4', 'fee increments of 2', 'squirrels increments of 1', 'If deposit is less then 1 ether', 'multiplier increments of 6', 'fee increments of 3', 'squirrels increments of 1', 'If deposit is greater or equal to 2 ether', 'If waitingForPayout is greater or equal to 20', 'skip increments of waitingForPayout divided by 2', 'fee increments of 2', 'shinyThings increments of 1', 'multiplier increments of 4', 'fee increments of 4', 'hearts increments of 1', 'If deposit is greater or equal to 4 ether', 'multiplier increments of 1', 'fee decreases of ', 'skip increments of 1', 'hearts increments of 1', 'stars increments of 1', 'If players length Invalid symbol 5 corresponds to 2', 'multiplier increments of 7', 'fee increments of 6', 'sprockets increments of 1', 'If waitingForPayout is greater or equal to 10', 'multiplier decreases of ', 'fee decreases of ', 'skip increments of 1', 'squirrels increments of 1', 'If deposit is greater or equal to 3 ether', 'multiplier increments of 2', 'skip increments of 1', 'stars increments of 1', 'shinyThings increments of 1', 'If deposit corresponds to maxDeposit', 'multiplier increments of 2', 'skip increments of 1', 'hearts increments of 1', 'squirrels increments of 1', 'If players length Invalid symbol 5 corresponds to 3', 'multiplier decreases of ', 'fee increments of 0', 'skip increments of 3', 'shinyThings increments of 1', 'If deposit is less then 1 ether', 'multiplier decreases of ', 'fee increments of 2', 'skip increments of 5', 'squirrels increments of 1', 'If deposit corresponds to 1 ether', 'multiplier increments of 10', 'fee increments of 4', 'skip increments of 2', 'hearts increments of 1', 'If deposit corresponds to maxDeposit', 'multiplier increments of 1', 'fee increments of 5', 'skip increments of 1', 'sprockets increments of 1', 'stars increments of 1', 'hearts increments of 1', 'If players length Invalid symbol 5 corresponds to 4', 'multiplier increments of 2', 'fee decreases of ', 'squirrels increments of 1', 'If deposit is less then 1 ether', 'multiplier increments of 3', 'fee increments of 2', 'skip increments of 3', 'If deposit is greater or equal to 2 ether', 'multiplier increments of 2', 'fee increments of 2', 'skip increments of 1', 'stars increments of 1', 'If deposit corresponds to maxDeposit divided by 2', 'multiplier increments of 2', 'fee increments of 5', 'skip increments of 3', 'shinyThings increments of 1', 'sprockets increments of 1', 'If deposit is greater or equal to 3 ether', 'multiplier increments of 1', 'fee increments of 1', 'skip increments of 1', 'sprockets increments of 1', 'hearts increments of 1', 'msg sender hearts increments of hearts', 'msg sender stars increments of stars', 'msg sender squirrels increments of squirrels', 'msg sender shinyThings increments of shinyThings', 'msg sender sprockets increments of sprockets', 'totalHearts increments of hearts', 'totalStars increments of stars', 'totalSquirrels increments of squirrels', 'totalShinyThings increments of shinyThings', 'totalSprockets increments of sprockets', 'skip increments of msg sender squirrels', 'msg sender squirrels decreases of ', 'multiplier increments of msg sender stars multiplied by 2', 'fee decreases of msg sender hearts', 'multiplier increments of msg sender sprockets', 'fee decreases of ', 'If msg sender shinyThings is greater or equal to 1', 'skip increments of 1', 'fee decreases of ', 'If msg sender hearts is greater or equal to 1 Invalid symbol  Invalid symbol  Invalid symbol  Invalid symbol ', 'multiplier increments of 30', 'If msg sender hearts is greater or equal to 1 Invalid symbol ', 'multiplier increments of 15', 'msg sender hearts decreases of 1', 'msg sender stars decreases of 1', 'If msg sender sprockets is greater or equal to 1 Invalid symbol ', 'msg sender squirrels increments of 5', 'msg sender sprockets decreases of 1', 'msg sender shinyThings decreases of 1', 'If multiplier is greater then maxMultiplier', 'multiplier corresponds to maxMultiplier', 'If waitingForPayout is greater then 15 Invalid symbol ', 'skip is equal to waitingForPayout divided by 2', 'feeBalance increments of deposit multiplied by fee divided by 100', 'balance increments of deposit minus deposit multiplied by fee divided by 100', 'totalDeposits increments of deposit', 'players length increments of 1', 'theLine length increments of 1', ' is equal to skipInLine', 'players playerIndex addr is equal to msg sender', 'players playerIndex deposit is equal to deposit', 'players playerIndex multiplier is equal to multiplier', 'players playerIndex fee is equal to fee', 'players playerIndex squirrels is equal to squirrels', 'players playerIndex shinyThings is equal to shinyThings', 'players playerIndex sprockets is equal to sprockets', 'players playerIndex stars is equal to stars', 'players playerIndex hearts is equal to hearts', 'players playerIndex skip is equal to skip', ' is equal to playerIndex', 'msg sender entries increments of 1', 'msg sender deposits increments of deposit', 'msg sender skips increments of skip', 'totalSkips increments of skip', 'While balance is greater then 0', 'If nextPayout is less or equal to balance', 'payout is equal to nextPayout', 'payout is equal to balance', 'players theLine currentPosition paid increments of payout', 'players theLine currentPosition addr paid increments of payout', 'balance decreases of payout', 'totalPaid increments of payout', 'If balance is greater then 0', 'Invalid symbol currentPosition', 'nextPayout is equal to entryPayoutDue', 'If skip is greater then 0 Invalid symbol ', 'If skip is greater then waitingForPayout minus 2', 'skip is equal to waitingForPayout minus 2', 'While i is less then skip', ' is equal to ', 'Invalid symbol i', '', 'newLineIndex is equal to currentLineIndex minus i', 'newLineIndex is equal to currentLineIndex', 'skip is equal to 0', 'skipped is equal to skip', 'msg sender squirrels is equal to 0', 'msg sender shinyThings is equal to 0', 'msg sender sprockets is equal to 0', 'msg sender stars is equal to 0', 'msg sender hearts is equal to 0', 'If msg sender is different from owner', 'If  is greater then balance plus feeBalance', 'feeBalance is equal to  minus balance', 'feeBalance is equal to 0', 'If msg sender is different from owner', 'If newMultiplier is less then 80 Invalid symbol ', 'If maxMultiplier is less then 125 Invalid symbol ', 'If newFee is less then 0 Invalid symbol ', 'If minDeposit is less then 1 finney Invalid symbol ', 'If maxDeposit is less then 1 finney Invalid symbol ', '', 'baseMultiplier is equal to newMultiplier', 'maxMultiplier is equal to newMaxMultiplier', 'baseFee is equal to newFee', 'minDeposit is equal to newMinDeposit', 'maxDeposit is equal to newMaxDeposit']"
EthStick,"['Ethstick', 'onlypig', 'NewKing', 'pig', 'balance', 'maxDeposit', 'fee', 'multiplier', 'payoutOrder', 'donkeysInvested', 'investmentRecord', 'carrots', 'eligibleForFees', 'donkeyKing', 'donkeys', 'entries', 'ranking', 'dValue', 'index', 'newEntry', 'done', 'samePosition', 'existingAt', 'payout', 'fees', 'luckyDonkey', 'i', 'FACTOR', 'factor', 'lastBlockNumber', 'hashVal', 'Donkey', 'Entry', 'Donkey has addr', 'Donkey has nickname', 'Donkey has invested', 'Entry has entryAddress', 'Entry has deposit', 'Entry has payout', 'Entry has paid', 'Ethstick', '', 'init', 'chase', 'rankDown', 'addNewDonkey', 'rand', 'changePig', 'changeMultiplier', 'changeFee', 'changeMaxDeposit', 'changeRankingSize', 'changeEligibleDonkeys', 'setNickname', 'carrotsCaught', 'currentBalance', 'theDonkeyKing', 'donkeyName', 'currentMultiplier', 'generousFee', 'nextPayoutGoal', 'totalEntries', 'entryDetails', 'donkeyRanking', 'donkeyInvested', 'totalInvested', 'currentDepositLimit', 'donkeysEligibleForFees', 'pig is equal to msg sender', 'ranking length is equal to 10', 'If msg sender corresponds to pig', 'If msg value is less then 100 finney', 'If msg value is greater then maxDeposit multiplied by 1 ether', 'dValue is equal to maxDeposit multiplied by 1 ether', 'dValue is equal to msg value', 'balance increments of  divided by 100', 'donkeysInvested increments of dValue', 'msg sender invested increments of dValue', 'While ranking index invested is less then newEntry Invalid symbol ', 'If index is greater then 0', 'done is equal to index minus 1 addr invested is greater then newEntry', 'If ranking index addr corresponds to msg sender', 'existingAt is equal to index', '', 'If ranking index addr corresponds to msg sender', ' is equal to ', 'samePosition is equal to True', 'If not done', 'Invalid symbol index', 'done is equal to True', 'index is equal to 0', 'If ranking index addr corresponds to msg sender Invalid symbol ', ' is equal to ', 'samePosition is equal to True', 'If not samePosition', ' is equal to ', 'While balance is greater then entries payoutOrder payout', 'entries payoutOrder paid is equal to True', 'balance decreases of payout', 'Invalid symbol carrots', 'Invalid symbol payoutOrder', 'If fees is greater then 0', 'If entries length is greater or equal to 50 Invalid symbol ', 'fees is equal to dValue multiplied by fee divided by 100', 'If ranking luckyDonkey addr is different from address', 'If msg sender invested is greater then investmentRecord', 'donkeyKing is equal to msg sender', 'investmentRecord is equal to msg sender invested', 'If ranking 0 addr is different from donkeys donkeyKing addr Invalid symbol ', ' is equal to ', ' is equal to ', None, 'i is greater then index', ' is equal to ', 'If donkeys Address addr corresponds to address', 'donkeys Address addr is equal to Address', 'donkeys Address nickname is equal to GullibleDonkey', 'donkeys Address invested is equal to 0', 'pig is equal to newPig', 'If multi is less then 110 Invalid symbol ', 'multiplier is equal to multi', 'If newFee is greater then 5', 'fee is equal to newFee', 'If max is less then 1 Invalid symbol ', 'maxDeposit is equal to max', 'If size is less then 5 Invalid symbol ', 'ranking length is equal to size', 'If number is less then 5 Invalid symbol ', 'eligibleForFees is equal to number', 'If  is greater or equal to 2 Invalid symbol ', 'msg sender nickname is equal to name', 'amount is equal to carrots', 'info is equal to The number of payouts sent to participants.', 'theBalance is equal to balance divided by 1 finney', 'info is equal to The balance of the contract in Finneys.', 'king is equal to donkeyKing', 'nickname is equal to donkeys donkeyKing nickname', 'totalInvested is equal to donkeys donkeyKing invested divided by 1 ether', 'info is equal to The greediest of all donkeys. You go, ass!', 'nickname is equal to donkeys Address nickname', 'theMultiplier is equal to multiplier', 'info is equal to The multiplier applied to all deposits (x100). It determines the amount of money you will get when you catch the carrot.', 'feePercentage is equal to fee', 'info is equal to The generously modest fee percentage applied to all deposits. It can change to lure more donkeys (max 5%).', 'finneys is equal to  divided by 1 finney', 'info is equal to The amount of Finneys (Ethers * 1000) that need to be deposited for the next donkey to catch his carrot.', 'count is equal to entries length', 'info is equal to The number of times the carrot was chased by gullible donkeys.', 'If index is less then entries length Invalid symbol ', 'donkey is equal to entries index entryAddress', 'nickName is equal to entries index entryAddress nickname', 'deposit is equal to entries index deposit divided by 1 finney', 'payout is equal to entries index payout divided by 1 finney', 'paid is equal to entries index paid', 'info is equal to Entry info: donkey address, name, deposit, expected payout in Finneys, payout status.', 'If index is less then ranking length', 'donkey is equal to ranking index addr', 'nickname is equal to ranking index addr nickname', 'totalInvested is equal to ranking index addr invested divided by 1 ether', 'info is equal to Top donkey stats: address, name, ethers deposited. Lower index number means higher rank.', 'invested is equal to ', 'info is equal to The amount of Ethers the donkey has chased carrots with.', 'invested is equal to donkeysInvested divided by 1 ether', 'info is equal to The combined investments of all donkeys in Ethers.', 'ethers is equal to maxDeposit', 'info is equal to The current maximum number of Ethers you may deposit at once.', 'top is equal to eligibleForFees', 'info is equal to The number of donkeys in the ranking that are eligible to receive fees.']"
EthVentures3,"['EthVentures3', 'manager', 'investors', 'total_investors', 'fees', 'balance', 'totaldeposited', 'totalpaidout', 'totaldividends', 'Message_To_Investors', 'owner', 'PRE_inv_length', 'PRE_payout', 'PRE_amount', 'PRE_i', 'amount', 'inv_length', 'alreadyinvestor', 'alreadyinvestor_id', 'i', 'k', 'InvestorArray', 'InvestorArray has etherAddress', 'InvestorArray has amount', 'InvestorArray has percentage_ownership', 'EthVentures3', '', 'Enter', 'NewOwner', 'Emergency', 'NewMessage', 'If msg sender corresponds to owner', 'owner is equal to msg sender', 'If msg value is less then 2 ether', 'totalpaidout increments of PRE_amount divided by 100', 'PRE_amount is equal to PRE_amount minus PRE_amount divided by 100', 'If PRE_inv_length is different from 0 Invalid symbol ', None, 'PRE_i is less then PRE_inv_length', 'PRE_payout is equal to PRE_amount multiplied by investors PRE_i percentage_ownership divided by 10000000000', 'totalpaidout increments of PRE_payout', 'totaldividends increments of PRE_payout', 'fees is equal to amount divided by 100', 'balance increments of amount', 'totaldeposited increments of amount', None, 'i is less then inv_length', 'If msg sender corresponds to investors i etherAddress', 'alreadyinvestor is equal to True', 'alreadyinvestor_id is equal to i', 'If alreadyinvestor corresponds to False', 'total_investors is equal to inv_length plus 1', 'investors length increments of 1', 'investors inv_length etherAddress is equal to msg sender', 'investors inv_length amount is equal to amount', 'investors inv_length percentage_ownership is equal to investors inv_length amount divided by totaldeposited multiplied by 10000000000', None, 'k is less then inv_length', 'investors k percentage_ownership is equal to investors k amount divided by totaldeposited multiplied by 10000000000', 'investors alreadyinvestor_id amount increments of amount', 'investors alreadyinvestor_id percentage_ownership is equal to investors alreadyinvestor_id amount divided by totaldeposited multiplied by 10000000000', 'If fees is different from 0', 'If balance is greater then fees', 'balance decreases of fees', 'totalpaidout increments of fees', 'owner is equal to new_owner', 'If balance is different from 0', 'balance is equal to 0', 'Message_To_Investors is equal to new_sms']"
X15,"['x15', 'onlyowner', 'participants', 'payoutIdx', 'collectedFees', 'balance', 'owner', 'idx', 'transactionAmount', 'Participant', 'Participant has etherAddress', 'Participant has amount', 'Doubler', '', 'enter', 'collectFees', 'setOwner', 'If msg sender corresponds to owner', 'owner is equal to msg sender', 'If msg value is less then 1 ether', 'participants length increments of 1', 'participants idx etherAddress is equal to msg sender', 'participants idx amount is equal to msg value', 'If idx is different from 0', 'collectedFees increments of msg value divided by 30', 'balance increments of msg value', 'collectedFees increments of msg value', 'If balance is greater then participants payoutIdx amount multiplied by 2', 'balance decreases of participants payoutIdx amount multiplied by 2', 'payoutIdx increments of 1', 'If collectedFees corresponds to 0', 'collectedFees is equal to 0', 'owner is equal to _owner']"
NewPonzi,"['newponzi', 'onlyowner', 'persons', 'payoutIdx', 'collectedFees', 'balance', 'owner', 'amount', 'idx', 'transactionAmount', 'Person', 'Person has etherAddress', 'Person has amount', 'newponzi', '', 'enter', 'setOwner', 'If msg sender corresponds to owner', 'owner is equal to msg sender', 'If msg value is less then 1 divided by 100 ether', 'If msg value is greater then 10 ether', 'amount is equal to 10 ether', 'amount is equal to msg value', 'persons length increments of 1', 'persons idx etherAddress is equal to msg sender', 'persons idx amount is equal to amount', 'If idx is different from 0', 'collectedFees increments of amount divided by 10', 'collectedFees is equal to 0', 'balance increments of amount minus amount divided by 10', 'balance increments of amount', 'While balance is greater then persons payoutIdx amount divided by 100 multiplied by 125', 'balance decreases of transactionAmount', 'payoutIdx increments of 1', 'owner is equal to _owner']"
Quick2,"['quick2', 'onlyowner', 'persons', 'payoutIdx', 'collectedFees', 'balance', 'owner', 'amount', 'idx', 'transactionAmount', 'Person', 'Person has etherAddress', 'Person has amount', 'quick2', '', 'enter', 'setOwner', 'If msg sender corresponds to owner', 'owner is equal to msg sender', 'If msg value is less then 1 divided by 100 ether', 'If msg value is greater then 20 ether', 'amount is equal to 20 ether', 'amount is equal to msg value', 'persons length increments of 1', 'persons idx etherAddress is equal to msg sender', 'persons idx amount is equal to amount', 'If idx is different from 0', 'collectedFees increments of amount divided by 10', 'collectedFees is equal to 0', 'balance increments of amount minus amount divided by 10', 'balance increments of amount', 'While balance is greater then persons payoutIdx amount divided by 100 multiplied by 150', 'balance decreases of transactionAmount', 'payoutIdx increments of 1', 'owner is equal to _owner']"
ZeroPonzi,"['ZeroPonzi', 'MIN_VALUE', 'MAX_VALUE', 'RET_MUL', 'RET_DIV', 'payouts', 'payoutIndex', 'payoutTotal', 'entryIndex', 'Payout', 'Payout has addr', 'Payout has yield', 'ZeroPonzi', '', 'If  Invalid symbol ', 'payouts length increments of 1', 'payouts entryIndex addr is equal to msg sender', 'payouts entryIndex yield is equal to  divided by RET_DIV', 'While payouts payoutIndex yield is less then this balance', 'payoutTotal increments of payouts payoutIndex yield', 'payoutIndex increments of 1']"
BigRisk2,"['BigRisk', 'onlyowner', 'persons', 'payoutIdx', 'collectedFees', 'balance', 'owner', 'amount', 'idx', 'transactionAmount', 'Person', 'Person has etherAddress', 'Person has amount', 'BigRisk', '', 'enter', 'setOwner', 'If msg sender corresponds to owner', 'owner is equal to msg sender', 'amount is equal to msg value', 'If amount Invalid symbol 100 ether is different from 0', 'persons length increments of 1', 'persons idx etherAddress is equal to msg sender', 'persons idx amount is equal to amount', 'balance increments of amount', 'While balance is greater or equal to persons payoutIdx amount multiplied by 2', 'balance decreases of transactionAmount', 'payoutIdx increments of 1', 'owner is equal to _owner']"
FairAndDeasy2,"['fairandeasy', 'onlyowner', 'persons', 'payoutIdx', 'balance', 'owner', 'amount', 'idx', 'transactionAmount', 'Person', 'Person has etherAddress', 'Person has amount', 'fairandeasy', '', 'enter', 'setOwner', 'If msg sender corresponds to owner', 'owner is equal to msg sender', 'If msg value is less then 1 divided by 100 ether', 'If msg value is greater then 50 ether', 'amount is equal to 50 ether', 'amount is equal to msg value', 'persons length increments of 1', 'persons idx etherAddress is equal to msg sender', 'persons idx amount is equal to amount', 'While balance is greater then persons payoutIdx amount divided by 100 multiplied by 150', 'balance decreases of transactionAmount', 'payoutIdx increments of 1', 'owner is equal to _owner']"
FreeEtherADayFundsReturn,"['Free_Ether_A_Day_Funds_Return', 'owner', 'poorguy', 'success', 'Free_Ether_A_Day_Funds_Return', 'return_funds', '', 'kill', 'owner is equal to msg sender', 'If msg sender is different from poorguy', 'If msg value corresponds to 100 ether', 'If not success', 'If msg sender corresponds to owner']"
